t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1620861453,499,0.184815,0.000000,0.000000,0.000000,events/second
1620861483,502,0.183883,0.000000,0.000000,0.000000,events/second
1620861513,508,0.184059,0.000000,0.000000,0.000000,events/second
1620861543,511,0.183155,0.000000,0.000000,0.000000,events/second
1620861573,517,0.183334,0.000000,0.000000,0.000000,events/second
1620861603,520,0.182457,0.000000,0.000000,0.000000,events/second
1620861633,529,0.183681,0.000000,0.000000,0.000000,events/second
1620861663,535,0.183849,0.000000,0.000000,0.000000,events/second
1620861693,541,0.184014,0.000000,0.000000,0.000000,events/second
1620861723,544,0.183166,0.000000,0.000000,0.000000,events/second
1620861753,550,0.183334,0.000000,0.000000,0.000000,events/second
1620861783,553,0.182509,0.000000,0.000000,0.000000,events/second
1620861813,559,0.182680,0.000000,0.000000,0.000000,events/second
1620861843,562,0.181878,0.000000,0.000000,0.000000,events/second
1620861873,568,0.182052,0.000000,0.000000,0.000000,events/second
1620861903,571,0.181270,0.000000,0.000000,0.000000,events/second
1620861933,577,0.181447,0.000000,0.000000,0.000000,events/second
1620861963,580,0.180686,0.000000,0.000000,0.000000,events/second
1620861993,589,0.181791,0.000000,0.000000,0.000000,events/second
1620862023,595,0.181958,0.000000,0.000000,0.000000,events/second
1620862053,601,0.182122,0.000000,0.000000,0.000000,events/second
1620862083,604,0.181382,0.000000,0.000000,0.000000,events/second
1620862113,610,0.181548,0.000000,0.000000,0.000000,events/second
1620862143,616,0.181711,0.000000,0.000000,0.000000,events/second
1620862173,622,0.181872,0.000000,0.000000,0.000000,events/second
1620862203,625,0.181160,0.000000,0.000000,0.000000,events/second
1620862233,631,0.181322,0.000000,0.000000,0.000000,events/second
1620862263,634,0.180627,0.000000,0.000000,0.000000,events/second
1620862293,640,0.180791,0.000000,0.000000,0.000000,events/second
1620862323,643,0.180112,0.000000,0.000000,0.000000,events/second
1620862353,649,0.180278,0.000000,0.000000,0.000000,events/second
1620862383,654,0.180166,0.000000,0.000000,0.000000,events/second
1620862413,660,0.180328,0.000000,0.000000,0.000000,events/second
1620862443,663,0.179675,0.000000,0.000000,0.000000,events/second
1620862473,669,0.179839,0.000000,0.000000,0.000000,events/second
1620862503,672,0.179200,0.000000,0.000000,0.000000,events/second
1620862533,678,0.179365,0.000000,0.000000,0.000000,events/second
1620862563,681,0.178741,0.000000,0.000000,0.000000,events/second
1620862593,687,0.178907,0.000000,0.000000,0.000000,events/second
1620862623,690,0.178295,0.000000,0.000000,0.000000,events/second
1620862653,696,0.178462,0.000000,0.000000,0.000000,events/second
1620862683,699,0.177863,0.000000,0.000000,0.000000,events/second
1620862713,705,0.178031,0.000000,0.000000,0.000000,events/second
1620862743,708,0.177444,0.000000,0.000000,0.000000,events/second
1620862773,714,0.177612,0.000000,0.000000,0.000000,events/second
1620862803,717,0.177037,0.000000,0.000000,0.000000,events/second
1620862833,723,0.177206,0.000000,0.000000,0.000000,events/second
1620862863,726,0.176643,0.000000,0.000000,0.000000,events/second
1620862893,732,0.176812,0.000000,0.000000,0.000000,events/second
1620862923,735,0.176259,0.000000,0.000000,0.000000,events/second
1620862953,741,0.176429,0.000000,0.000000,0.000000,events/second
1620862983,744,0.175887,0.000000,0.000000,0.000000,events/second
1620863013,750,0.176057,0.000000,0.000000,0.000000,events/second
1620863043,753,0.175525,0.000000,0.000000,0.000000,events/second
1620863073,759,0.175695,0.000000,0.000000,0.000000,events/second
1620863103,762,0.175173,0.000000,0.000000,0.000000,events/second
1620863133,768,0.175343,0.000000,0.000000,0.000000,events/second
1620863163,771,0.174830,0.000000,0.000000,0.000000,events/second
1620863193,777,0.175000,0.000000,0.000000,0.000000,events/second
1620863223,780,0.174497,0.000000,0.000000,0.000000,events/second
1620863253,786,0.174667,0.000000,0.000000,0.000000,events/second
1620863283,789,0.174172,0.000000,0.000000,0.000000,events/second
1620863313,795,0.174342,0.000000,0.000000,0.000000,events/second
1620863343,798,0.173856,0.000000,0.000000,0.000000,events/second
1620863373,804,0.174026,0.000000,0.000000,0.000000,events/second
1620863403,807,0.173549,0.000000,0.000000,0.000000,events/second
1620863433,813,0.173718,0.000000,0.000000,0.000000,events/second
1620863463,816,0.173249,0.000000,0.000000,0.000000,events/second
1620863493,822,0.173418,0.000000,0.000000,0.000000,events/second
1620863523,825,0.172956,0.000000,0.000000,0.000000,events/second
1620863553,831,0.173125,0.000000,0.000000,0.000000,events/second
1620863583,834,0.172671,0.000000,0.000000,0.000000,events/second
1620863613,840,0.172840,0.000000,0.000000,0.000000,events/second
1620863643,843,0.172393,0.000000,0.000000,0.000000,events/second
1620863673,849,0.172561,0.000000,0.000000,0.000000,events/second
1620863703,852,0.172121,0.000000,0.000000,0.000000,events/second
1620863733,858,0.172289,0.000000,0.000000,0.000000,events/second
1620863763,861,0.171856,0.000000,0.000000,0.000000,events/second
1620863793,867,0.172024,0.000000,0.000000,0.000000,events/second
1620863823,870,0.171598,0.000000,0.000000,0.000000,events/second
1620863853,876,0.171765,0.000000,0.000000,0.000000,events/second
1620863883,879,0.171345,0.000000,0.000000,0.000000,events/second
1620863913,885,0.171512,0.000000,0.000000,0.000000,events/second
1620863943,888,0.171098,0.000000,0.000000,0.000000,events/second
1620863973,894,0.171264,0.000000,0.000000,0.000000,events/second
1620864003,897,0.170857,0.000000,0.000000,0.000000,events/second
1620864033,903,0.171023,0.000000,0.000000,0.000000,events/second
1620864063,906,0.170622,0.000000,0.000000,0.000000,events/second
1620864093,912,0.170787,0.000000,0.000000,0.000000,events/second
1620864123,915,0.170391,0.000000,0.000000,0.000000,events/second
1620864153,921,0.170556,0.000000,0.000000,0.000000,events/second
1620864183,924,0.170166,0.000000,0.000000,0.000000,events/second
1620864213,930,0.170330,0.000000,0.000000,0.000000,events/second
1620864243,933,0.169945,0.000000,0.000000,0.000000,events/second
1620864273,939,0.170109,0.000000,0.000000,0.000000,events/second
1620864303,942,0.169730,0.000000,0.000000,0.000000,events/second
1620864333,948,0.169893,0.000000,0.000000,0.000000,events/second
1620864363,951,0.169519,0.000000,0.000000,0.000000,events/second
1620864393,957,0.169681,0.000000,0.000000,0.000000,events/second
1620864423,960,0.169312,0.000000,0.000000,0.000000,events/second
1620864453,966,0.169474,0.000000,0.000000,0.000000,events/second
1620864483,969,0.169110,0.000000,0.000000,0.000000,events/second
1620864513,975,0.169271,0.000000,0.000000,0.000000,events/second
1620864543,978,0.168912,0.000000,0.000000,0.000000,events/second
1620864573,984,0.169072,0.000000,0.000000,0.000000,events/second
1620864603,987,0.168718,0.000000,0.000000,0.000000,events/second
1620864633,993,0.168878,0.000000,0.000000,0.000000,events/second
1620864663,996,0.168528,0.000000,0.000000,0.000000,events/second
1620864693,1002,0.168687,0.000000,0.000000,0.000000,events/second
1620864723,1005,0.168342,0.000000,0.000000,0.000000,events/second
1620864753,1011,0.168500,0.000000,0.000000,0.000000,events/second
1620864783,1014,0.168159,0.000000,0.000000,0.000000,events/second
1620864813,1020,0.168317,0.000000,0.000000,0.000000,events/second
1620864843,1023,0.167980,0.000000,0.000000,0.000000,events/second
1620864873,1029,0.168137,0.000000,0.000000,0.000000,events/second
1620864903,1032,0.167805,0.000000,0.000000,0.000000,events/second
1620864933,1038,0.167961,0.000000,0.000000,0.000000,events/second
1620864963,1041,0.167633,0.000000,0.000000,0.000000,events/second
1620864993,1047,0.167789,0.000000,0.000000,0.000000,events/second
1620865023,1050,0.167464,0.000000,0.000000,0.000000,events/second
1620865053,1056,0.167619,0.000000,0.000000,0.000000,events/second
1620865083,1059,0.167299,0.000000,0.000000,0.000000,events/second
1620865113,1065,0.167453,0.000000,0.000000,0.000000,events/second
1620865143,1068,0.167136,0.000000,0.000000,0.000000,events/second
1620865173,1074,0.167290,0.000000,0.000000,0.000000,events/second
1620865203,1077,0.166977,0.000000,0.000000,0.000000,events/second
1620865233,1083,0.167130,0.000000,0.000000,0.000000,events/second
1620865263,1086,0.166820,0.000000,0.000000,0.000000,events/second
1620865293,1092,0.166973,0.000000,0.000000,0.000000,events/second
1620865323,1095,0.166667,0.000000,0.000000,0.000000,events/second
1620865353,1101,0.166818,0.000000,0.000000,0.000000,events/second
1620865383,1104,0.166516,0.000000,0.000000,0.000000,events/second
1620865413,1110,0.166667,0.000000,0.000000,0.000000,events/second
1620865443,1113,0.166368,0.000000,0.000000,0.000000,events/second
1620865473,1119,0.166518,0.000000,0.000000,0.000000,events/second
1620865503,1122,0.166222,0.000000,0.000000,0.000000,events/second
1620865533,1128,0.166371,0.000000,0.000000,0.000000,events/second
1620865563,1131,0.166079,0.000000,0.000000,0.000000,events/second
1620865593,1137,0.166228,0.000000,0.000000,0.000000,events/second
1620865623,1140,0.165939,0.000000,0.000000,0.000000,events/second
1620865653,1146,0.166087,0.000000,0.000000,0.000000,events/second
1620865683,1149,0.165801,0.000000,0.000000,0.000000,events/second
1620865713,1155,0.165948,0.000000,0.000000,0.000000,events/second
1620865743,1158,0.165665,0.000000,0.000000,0.000000,events/second
1620865773,1164,0.165812,0.000000,0.000000,0.000000,events/second
1620865803,1167,0.165532,0.000000,0.000000,0.000000,events/second
1620865833,1173,0.165678,0.000000,0.000000,0.000000,events/second
1620865863,1176,0.165401,0.000000,0.000000,0.000000,events/second
1620865893,1182,0.165546,0.000000,0.000000,0.000000,events/second
1620865923,1185,0.165272,0.000000,0.000000,0.000000,events/second
1620865953,1191,0.165417,0.000000,0.000000,0.000000,events/second
1620865983,1196,0.165422,0.000000,0.000000,0.000000,events/second
1620866013,1202,0.165565,0.000000,0.000000,0.000000,events/second
1620866043,1205,0.165295,0.000000,0.000000,0.000000,events/second
1620866073,1211,0.165437,0.000000,0.000000,0.000000,events/second
1620866103,1214,0.165170,0.000000,0.000000,0.000000,events/second
1620866133,1220,0.165312,0.000000,0.000000,0.000000,events/second
1620866163,1223,0.165047,0.000000,0.000000,0.000000,events/second
1620866193,1229,0.165188,0.000000,0.000000,0.000000,events/second
1620866223,1232,0.164926,0.000000,0.000000,0.000000,events/second
1620866253,1238,0.165067,0.000000,0.000000,0.000000,events/second
1620866283,1241,0.164808,0.000000,0.000000,0.000000,events/second
1620866313,1247,0.164947,0.000000,0.000000,0.000000,events/second
1620866343,1250,0.164690,0.000000,0.000000,0.000000,events/second
1620866373,1256,0.164829,0.000000,0.000000,0.000000,events/second
1620866403,1259,0.164575,0.000000,0.000000,0.000000,events/second
1620866433,1265,0.164714,0.000000,0.000000,0.000000,events/second
1620866463,1268,0.164462,0.000000,0.000000,0.000000,events/second
1620866493,1274,0.164600,0.000000,0.000000,0.000000,events/second
1620866523,1277,0.164350,0.000000,0.000000,0.000000,events/second
1620866553,1283,0.164487,0.000000,0.000000,0.000000,events/second
1620866583,1286,0.164240,0.000000,0.000000,0.000000,events/second
1620866613,1292,0.164377,0.000000,0.000000,0.000000,events/second
1620866643,1295,0.164132,0.000000,0.000000,0.000000,events/second
1620866673,1301,0.164268,0.000000,0.000000,0.000000,events/second
1620866703,1304,0.164025,0.000000,0.000000,0.000000,events/second
1620866733,1310,0.164161,0.000000,0.000000,0.000000,events/second
1620866763,1313,0.163920,0.000000,0.000000,0.000000,events/second
1620866793,1319,0.164055,0.000000,0.000000,0.000000,events/second
1620866823,1322,0.163817,0.000000,0.000000,0.000000,events/second
1620866853,1328,0.163951,0.000000,0.000000,0.000000,events/second
1620866883,1331,0.163715,0.000000,0.000000,0.000000,events/second
1620866913,1337,0.163848,0.000000,0.000000,0.000000,events/second
1620866943,1340,0.163614,0.000000,0.000000,0.000000,events/second
1620866973,1346,0.163747,0.000000,0.000000,0.000000,events/second
1620867003,1349,0.163515,0.000000,0.000000,0.000000,events/second
1620867033,1355,0.163647,0.000000,0.000000,0.000000,events/second
1620867063,1358,0.163418,0.000000,0.000000,0.000000,events/second
1620867093,1364,0.163549,0.000000,0.000000,0.000000,events/second
1620867123,1367,0.163321,0.000000,0.000000,0.000000,events/second
1620867153,1373,0.163452,0.000000,0.000000,0.000000,events/second
1620867183,1376,0.163227,0.000000,0.000000,0.000000,events/second
1620867213,1382,0.163357,0.000000,0.000000,0.000000,events/second
1620867243,1385,0.163133,0.000000,0.000000,0.000000,events/second
1620867273,1391,0.163263,0.000000,0.000000,0.000000,events/second
1620867303,1394,0.163041,0.000000,0.000000,0.000000,events/second
1620867333,1400,0.163170,0.000000,0.000000,0.000000,events/second
1620867363,1403,0.162950,0.000000,0.000000,0.000000,events/second
1620867393,1409,0.163079,0.000000,0.000000,0.000000,events/second
1620867423,1412,0.162861,0.000000,0.000000,0.000000,events/second
1620867453,1418,0.162989,0.000000,0.000000,0.000000,events/second
1620867483,1421,0.162772,0.000000,0.000000,0.000000,events/second
1620867513,1425,0.162671,0.000000,0.000000,0.000000,events/second
1620867543,1430,0.162685,0.000000,0.000000,0.000000,events/second
1620867573,1434,0.162585,0.000000,0.000000,0.000000,events/second
1620867603,1439,0.162599,0.000000,0.000000,0.000000,events/second
1621462923,22,0.726921,0.000000,0.000000,0.000000,events/second
